Time,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MITHUSDT,MATICUSDT,ATOMUSDT
2019-08-02,10523.75,217.61,28.14,11.66,94.76,3.001,0.05731,0.31178,4.1801,0.2875,0.08196,0.9699,0.02172,5.8796,0.2486,0.5093,0.005481,2.4271,1.353,0.2336,0.0010747,0.01025,0.2157,0.085,0.2366,83.93,66.41,0.010043,0.00881,104.83,1.5354,0.13217,0.0834,0.02307,0.01109,3.647
2019-08-03,10816.86,222.14,27.7333,12.121,94.17,3.043,0.05774,0.31596,4.2923,0.2832,0.08236,0.9786,0.02183,5.8851,0.2401,0.5116,0.00548,2.4211,1.3699,0.2484,0.0010935,0.01018,0.2152,0.0824,0.2348,88.03,65.15,0.009984,0.00857,106.58,1.5362,0.12805,0.08312,0.02216,0.01062,3.69
2019-08-04,10929.23,221.79,27.3834,11.88,92.64,3.017,0.05605,0.31813,4.214,0.2837,0.08183,0.9589,0.02229,6.0954,0.2379,0.5501,0.00532,2.5099,1.3577,0.2391,0.0010177,0.01005,0.2115,0.078,0.2359,87.76,65.73,0.009872,0.00846,106.1,1.5236,0.12549,0.08008,0.02099,0.01022,3.592
2019-08-05,11828.8,233.54,28.0114,12.004,96.56,3.094,0.05642,0.32242,4.4604,0.2909,0.08241,1.0028,0.0229,6.1787,0.2396,0.5292,0.005235,2.4562,1.4137,0.2375,0.0009907,0.00988,0.2117,0.0772,0.2338,93.55,66.71,0.009938,0.00883,110.28,1.5483,0.12973,0.07827,0.02028,0.01169,3.767
2019-08-06,11481.69,226.28,27.6523,11.355,92.99,2.932,0.0535,0.3116,4.1903,0.2788,0.07837,0.9612,0.02173,5.8644,0.2312,0.4999,0.004874,2.4785,1.3584,0.2222,0.000964,0.00924,0.1987,0.0813,0.2171,89.9,62.47,0.009304,0.00907,106.58,1.4737,0.12324,0.07261,0.02181,0.01531,3.57
2019-08-07,11975.03,226.1,29.6694,11.31,90.59,2.914,0.05197,0.31109,4.2224,0.2759,0.07859,0.9293,0.02163,5.9058,0.2186,0.5017,0.005014,2.3826,1.3625,0.2241,0.0009679,0.00885,0.1973,0.0794,0.2217,97.43,62.18,0.010652,0.0103,107.38,1.4447,0.11889,0.06981,0.02045,0.01666,3.498
2019-08-08,11999.77,221.39,31.1074,10.887,90.15,2.808,0.05213,0.30825,4.17,0.2748,0.07691,0.9079,0.02196,6.0026,0.2164,0.4702,0.004975,2.2755,1.3392,0.2164,0.0009002,0.0085,0.188,0.0796,0.2098,95.55,62.38,0.009982,0.00886,105.96,1.4225,0.12049,0.0685,0.02087,0.01453,3.271
2019-08-09,11879.99,210.53,29.8188,10.367,84.24,2.631,0.04769,0.29649,3.9053,0.2545,0.07182,0.8701,0.01982,5.8101,0.1945,0.4264,0.004906,2.1669,1.2891,0.2066,0.0009921,0.00796,0.1885,0.0732,0.1992,93.4,58.77,0.008521,0.0076,103.52,1.3199,0.11541,0.061,0.01866,0.01218,3.146
2019-08-10,11309.31,206.48,29.6661,10.596,85.46,2.657,0.05195,0.29918,4.0644,0.2611,0.07375,0.8937,0.02047,5.6582,0.2023,0.4308,0.00491,2.3336,1.304,0.2072,0.0009457,0.00835,0.192,0.0753,0.2023,90.78,56.71,0.00877,0.00823,99.29,1.3169,0.11617,0.06924,0.01924,0.01497,3.349
2019-08-11,11549.97,216.42,30.2439,11.1,89.93,2.775,0.05472,0.30316,4.2028,0.2687,0.0782,0.901,0.02071,5.8311,0.204,0.4418,0.005114,2.415,1.3226,0.2112,0.0009566,0.00898,0.1937,0.0758,0.2078,92.3,59.91,0.009248,0.00834,106.53,1.4252,0.11765,0.07105,0.01995,0.01603,3.552
2019-08-12,11396.08,211.41,30.1856,10.691,85.79,2.706,0.05304,0.3006,4.13,0.2593,0.07547,0.8799,0.0207,5.7907,0.201,0.4374,0.005113,2.39,1.3107,0.2079,0.000954,0.00881,0.1879,0.0779,0.2038,91.21,56.85,0.00888,0.00849,104.45,1.377,0.12859,0.07174,0.02053,0.01691,3.341
2019-08-13,10892.71,209.3,29.4512,10.494,84.88,2.642,0.05268,0.298,4.0819,0.2567,0.07442,0.859,0.0205,5.9204,0.2002,0.4211,0.004915,2.4229,1.2838,0.203,0.0009563,0.00879,0.1815,0.0769,0.197,85.78,55.45,0.00875,0.00845,101.42,1.3523,0.12025,0.06811,0.0206,0.01682,3.258
2019-08-14,10050.37,187.1,27.0256,9.453,75.9,2.347,0.04716,0.26353,3.6716,0.2322,0.0692,0.7877,0.01778,5.5958,0.1871,0.3775,0.00463,2.2842,1.2067,0.1816,0.0008371,0.00762,0.1624,0.0693,0.1682,78.9,50.56,0.008358,0.00769,95.99,1.1539,0.10797,0.06021,0.01764,0.01475,2.861
2019-08-15,10293.93,188.03,28.1058,9.897,76.25,2.376,0.04733,0.26378,3.6226,0.2428,0.07019,0.7749,0.01753,5.6492,0.2011,0.4007,0.00458,2.4232,1.213,0.1809,0.0008452,0.00749,0.1736,0.0716,0.187,82.44,50.57,0.008375,0.00775,94.75,1.167,0.11193,0.05973,0.01956,0.01455,2.898
2019-08-16,10331.54,184.88,27.5111,9.803,74.67,2.29,0.04668,0.26047,3.58,0.2413,0.06844,0.7502,0.01688,5.5317,0.1917,0.4226,0.004493,2.3,1.2023,0.1751,0.0008196,0.00733,0.174,0.067,0.1788,82.25,48.88,0.008545,0.00743,93.15,1.1598,0.1138,0.06182,0.01851,0.0133,2.882
2019-08-17,10216.02,185.59,27.5038,9.663,72.65,2.455,0.04739,0.26546,3.5627,0.2422,0.0677,0.7593,0.01691,5.4552,0.1975,0.4684,0.004454,2.4036,1.2016,0.1773,0.0007868,0.00773,0.1711,0.0665,0.1764,81.52,50.01,0.00869,0.00771,91.63,1.2112,0.11549,0.064,0.01878,0.01417,2.91
2019-08-18,10306.78,194.33,27.8977,9.839,76.25,2.545,0.05061,0.2832,3.6925,0.2472,0.07072,0.7804,0.01777,5.5729,0.1995,0.4489,0.004495,2.5051,1.26,0.1804,0.000818,0.00786,0.1752,0.067,0.1845,87.75,52.62,0.008771,0.00784,94.78,1.2514,0.11776,0.06456,0.01984,0.0139,2.971
2019-08-19,10915.54,202.28,28.7931,10.137,77.1,2.689,0.05002,0.28202,3.7179,0.2511,0.0717,0.8132,0.01797,5.5436,0.1948,0.4523,0.00466,2.4958,1.2585,0.1882,0.0008449,0.00772,0.1745,0.0692,0.1846,89.32,54.3,0.008907,0.00849,97.14,1.2381,0.12478,0.0657,0.0197,0.01542,2.892
2019-08-20,10760.51,196.6,28.0286,9.898,75.14,2.613,0.04917,0.27432,3.675,0.2494,0.06877,0.7822,0.01756,6.0315,0.1955,0.4281,0.00455,2.3624,1.2393,0.1816,0.0008284,0.00749,0.1681,0.0676,0.1792,85.61,51.99,0.008828,0.00867,93.5,1.2195,0.12126,0.06576,0.01913,0.01578,2.866
2019-08-21,10142.57,187.45,26.925,9.468,73.27,2.49,0.04736,0.26589,3.512,0.2399,0.06691,0.7422,0.0168,6.1547,0.1895,0.4281,0.004369,2.2054,1.2178,0.1723,0.0007763,0.00713,0.1724,0.0636,0.183,80.84,49.79,0.008418,0.00819,90.16,1.1839,0.12499,0.06388,0.01878,0.01547,2.667
2019-08-22,10099.88,190.35,26.9731,9.794,73.31,2.54,0.04918,0.27039,3.6349,0.2611,0.06818,0.7581,0.01734,7.2149,0.2255,0.4375,0.004465,2.2227,1.2776,0.1763,0.0008016,0.00748,0.1758,0.0653,0.1996,82.02,50.77,0.00859,0.00825,90.84,1.2336,0.12862,0.06949,0.01993,0.01672,2.715
2019-08-23,10389.55,194.02,26.94,9.88,75.38,2.603,0.04964,0.27664,3.6706,0.2592,0.0692,0.7632,0.018,7.1433,0.2423,0.4351,0.004594,2.2333,1.3004,0.1809,0.0008149,0.00754,0.1849,0.0656,0.202,82.08,50.85,0.008674,0.00794,93.55,1.2357,0.12881,0.07197,0.02118,0.01534,2.715
2019-08-24,10134.35,190.6,26.2814,10.102,73.32,2.55,0.05016,0.27137,3.6617,0.2581,0.07035,0.8303,0.01774,6.853,0.242,0.5229,0.004905,2.1681,1.2988,0.1924,0.0008555,0.00859,0.185,0.0673,0.203,80.52,50.1,0.008503,0.00788,92.09,1.2617,0.13025,0.07246,0.02599,0.01483,2.694
2019-08-25,10142.69,186.54,26.0888,9.662,72.1,2.536,0.04949,0.26954,3.551,0.2666,0.0694,0.8046,0.01744,7.13,0.2231,0.4759,0.004481,2.078,1.2536,0.196,0.0008211,0.00786,0.1793,0.0626,0.1917,80.6,50.15,0.008306,0.00738,91.26,1.2353,0.12343,0.06758,0.02271,0.01373,2.617
2019-08-26,10372.25,188.67,26.1257,9.826,73.54,2.534,0.04964,0.27051,3.5842,0.2688,0.0696,0.8008,0.01768,7.3415,0.2402,0.4688,0.004556,2.0739,1.2618,0.1922,0.000855,0.00838,0.1776,0.0607,0.1875,79.75,51.47,0.008319,0.00717,92.28,1.2273,0.12051,0.06709,0.02192,0.01392,2.616
2019-08-27,10185.05,187.24,25.6051,9.594,72.9,2.472,0.04988,0.26954,3.5487,0.2602,0.0685,0.7812,0.01762,7.204,0.2221,0.4915,0.00454,2.1128,1.2421,0.1842,0.0008499,0.00799,0.1723,0.0606,0.1891,78.5,50.5,0.008204,0.00737,90.72,1.1772,0.133,0.07106,0.02165,0.01416,2.567
2019-08-28,9721.0,173.03,23.3565,9.145,66.73,2.224,0.04587,0.25629,3.254,0.2424,0.06398,0.7294,0.01599,6.4597,0.2045,0.4577,0.004238,1.8957,1.1689,0.1726,0.0007982,0.0072,0.1586,0.052,0.1824,72.1,46.42,0.00776,0.00658,84.7,1.0953,0.11776,0.0668,0.01836,0.01291,2.322
2019-08-29,9498.44,169.01,21.7777,8.761,63.59,2.106,0.0445,0.25698,3.1994,0.2503,0.06162,0.717,0.01547,5.9395,0.2115,0.4375,0.004075,1.7744,1.1213,0.1706,0.0007801,0.00702,0.1545,0.0502,0.1701,66.9,44.98,0.00725,0.00611,79.78,1.0588,0.11348,0.0635,0.01787,0.01168,2.161
2019-08-30,9584.54,168.5,22.1448,8.727,64.17,2.119,0.04474,0.25539,3.215,0.2522,0.06191,0.7235,0.01555,6.3003,0.2127,0.4324,0.004075,1.796,1.119,0.1736,0.0008025,0.00701,0.1641,0.0516,0.178,67.82,44.54,0.007314,0.00612,80.2,1.0737,0.11223,0.064,0.0182,0.01232,2.153
2019-08-31,9587.47,171.57,21.0604,8.791,64.24,2.096,0.04473,0.25747,3.3195,0.2465,0.06194,0.7085,0.01548,6.2604,0.2054,0.4342,0.00409,1.7791,1.1052,0.173,0.0007928,0.00693,0.1622,0.0505,0.177,67.34,44.6,0.007195,0.00579,79.86,1.0887,0.11304,0.06707,0.01802,0.01177,2.017
2019-09-01,9724.98,170.74,21.4248,8.763,65.89,2.095,0.04425,0.25593,3.2562,0.2402,0.06212,0.7144,0.0155,6.2372,0.2091,0.4234,0.004095,1.7686,1.111,0.1815,0.0007912,0.00704,0.1608,0.0488,0.1812,71.34,45.21,0.006989,0.0057,79.32,1.0811,0.11268,0.07047,0.01743,0.01217,2.129
2019-09-02,10340.0,178.05,22.7449,9.122,66.92,2.147,0.04531,0.2606,3.319,0.2485,0.06301,0.733,0.01589,6.684,0.2108,0.4406,0.00436,1.8287,1.1474,0.1793,0.0007974,0.00715,0.1729,0.0494,0.1836,73.05,46.82,0.00719,0.00599,81.24,1.093,0.11162,0.07904,0.01711,0.01378,2.122
2019-09-03,10615.28,178.75,22.3511,9.255,69.06,2.15,0.04667,0.26242,3.3498,0.2491,0.06308,0.7161,0.01588,6.7977,0.2069,0.442,0.00427,1.849,1.1496,0.1802,0.000791,0.00714,0.1714,0.0496,0.1782,74.78,45.7,0.007263,0.00578,82.83,1.0875,0.11161,0.07532,0.0189,0.01433,2.156
2019-09-04,10567.02,174.72,21.6764,9.053,67.01,2.084,0.04543,0.25843,3.3041,0.2462,0.06168,0.7065,0.01553,6.762,0.2029,0.432,0.004139,1.7784,1.1259,0.1723,0.0008048,0.00701,0.1646,0.0492,0.1758,73.79,44.83,0.007209,0.00561,80.9,1.0688,0.11397,0.08117,0.01758,0.0141,2.037
2019-09-05,10564.49,173.75,22.6388,8.999,65.23,2.016,0.0444,0.25617,3.2664,0.2418,0.06026,0.7071,0.01498,7.0396,0.1969,0.4366,0.003914,1.7921,1.1149,0.1728,0.0008178,0.00677,0.1591,0.0524,0.1729,75.97,44.98,0.007194,0.00574,80.08,1.0414,0.11572,0.08288,0.01775,0.01487,1.944
2019-09-06,10298.73,169.08,21.9906,8.687,64.87,1.95,0.04423,0.2511,3.2113,0.2306,0.05801,0.6892,0.01416,6.6563,0.1911,0.4024,0.003741,1.7226,1.0498,0.1733,0.0007884,0.00652,0.1568,0.0497,0.1664,75.22,45.86,0.006856,0.00533,80.02,1.0159,0.1091,0.08033,0.0165,0.01358,2.035
2019-09-07,10455.88,177.62,22.3996,9.059,68.77,2.023,0.04597,0.25993,3.5612,0.2412,0.06053,0.7102,0.01536,6.6361,0.2032,0.4223,0.003838,1.7672,1.0691,0.1766,0.0007995,0.00681,0.1637,0.0514,0.1741,78.0,46.98,0.006995,0.0055,83.82,1.0599,0.11147,0.07995,0.01675,0.01379,2.16
2019-09-08,10381.18,181.19,22.4111,9.262,70.36,2.122,0.04657,0.26205,3.78,0.2444,0.06105,0.758,0.01576,6.648,0.2005,0.428,0.003996,1.8275,1.0654,0.1775,0.0008149,0.00686,0.1617,0.0536,0.1757,77.15,48.28,0.006932,0.00557,87.62,1.0726,0.11124,0.0826,0.01714,0.01387,2.727
2019-09-09,10303.12,180.54,22.0978,9.089,69.89,2.083,0.0468,0.25855,3.8761,0.2393,0.06021,0.7658,0.01564,6.5924,0.2085,0.445,0.003966,1.7872,1.0673,0.175,0.0008441,0.00703,0.1644,0.0523,0.1725,74.94,47.1,0.007196,0.00591,86.0,1.0653,0.1098,0.07816,0.01697,0.0141,2.736
2019-09-10,10098.15,179.81,21.7679,8.834,70.85,2.025,0.04646,0.25859,3.7742,0.2384,0.05963,0.7624,0.01561,6.5302,0.2043,0.4287,0.003912,1.7998,1.0416,0.175,0.0008603,0.0068,0.161,0.0523,0.1721,72.27,44.93,0.006997,0.00547,83.11,1.0662,0.10926,0.07503,0.01736,0.0135,2.584
2019-09-11,10158.33,178.28,20.7334,8.798,69.8,1.997,0.04487,0.25519,3.7523,0.2386,0.05859,0.7338,0.01492,6.3291,0.1926,0.4114,0.003762,1.7301,1.0139,0.1732,0.0008159,0.00679,0.1566,0.0572,0.1704,74.18,44.32,0.006915,0.00544,82.44,1.0393,0.10732,0.07291,0.01597,0.0131,2.565
2019-09-12,10415.01,180.72,20.82,9.015,69.15,2.004,0.04541,0.25406,3.7416,0.2357,0.05829,0.7339,0.01483,6.1985,0.2022,0.4045,0.003742,1.7073,1.0298,0.1745,0.000818,0.00675,0.1605,0.0532,0.1713,74.88,44.6,0.006929,0.00527,85.25,1.0504,0.10493,0.07033,0.01572,0.01296,3.069
2019-09-13,10342.06,180.95,20.788,8.941,68.93,2.013,0.0457,0.2552,3.7215,0.2411,0.05777,0.748,0.01551,6.1596,0.198,0.4198,0.003732,1.5759,1.0345,0.1747,0.0007932,0.00674,0.1612,0.0565,0.1717,76.79,44.65,0.006732,0.00526,93.49,1.0384,0.10521,0.06934,0.01547,0.01293,3.171
2019-09-14,10335.02,188.13,20.9555,9.104,70.5,2.056,0.04642,0.26124,4.0209,0.2476,0.05868,0.7565,0.01577,6.241,0.1976,0.4078,0.00366,1.5634,1.027,0.1752,0.0007956,0.00687,0.1653,0.0554,0.174,76.1,46.19,0.006882,0.00521,91.26,1.0507,0.10534,0.0707,0.0156,0.01305,3.103
2019-09-15,10302.01,189.03,20.2901,9.062,70.04,2.069,0.04664,0.26022,4.0763,0.2486,0.05825,0.7571,0.01552,6.2496,0.2008,0.4167,0.003716,1.6104,1.0738,0.1762,0.0007972,0.00689,0.1649,0.0599,0.174,75.45,46.63,0.006879,0.00532,88.89,1.0465,0.1057,0.07242,0.0158,0.01283,3.433
2019-09-16,10251.31,197.22,20.2422,9.082,72.63,2.045,0.04702,0.26098,4.0827,0.2485,0.05864,0.764,0.01565,6.2175,0.2005,0.4218,0.004032,1.5806,1.0593,0.1753,0.0008049,0.00691,0.1641,0.0582,0.1784,75.37,48.62,0.006962,0.00545,92.49,1.0544,0.10511,0.06967,0.01499,0.0129,3.329
2019-09-17,10187.82,207.84,21.0473,9.505,74.04,2.102,0.04887,0.28561,4.0641,0.2617,0.06347,0.7894,0.01668,6.2816,0.2089,0.4426,0.004185,1.624,1.1002,0.1761,0.0008361,0.00714,0.1752,0.0598,0.1847,73.73,50.64,0.007084,0.00564,94.1,1.103,0.10515,0.07113,0.01537,0.01348,3.29
2019-09-18,10156.99,210.21,22.2018,10.107,77.81,2.267,0.05308,0.31344,4.0782,0.2973,0.08257,0.8223,0.0179,6.3742,0.2176,0.4509,0.00428,1.801,1.15,0.1835,0.0008885,0.00753,0.1922,0.0621,0.1971,80.99,52.74,0.007408,0.0059,97.8,1.1741,0.1109,0.07337,0.01558,0.01432,3.289
2019-09-19,10244.29,220.24,21.5376,9.715,76.56,2.213,0.05231,0.30062,3.9582,0.2973,0.08072,0.8173,0.01756,6.2103,0.2112,0.4335,0.004206,1.8744,1.077,0.1904,0.0008561,0.00724,0.2273,0.0585,0.1952,75.77,51.14,0.007159,0.0057,99.7,1.14,0.10864,0.07104,0.015,0.01366,3.128
2019-09-20,10168.59,218.03,21.2695,9.549,75.05,2.196,0.05253,0.2936,4.01,0.3137,0.072,0.8333,0.0174,6.1695,0.2088,0.4324,0.004179,1.8245,1.0456,0.1862,0.000881,0.0071,0.233,0.057,0.2115,73.78,48.87,0.007134,0.00565,96.73,1.1307,0.1092,0.07161,0.01511,0.01363,3.191
2019-09-21,9986.39,215.05,20.9666,9.419,73.22,2.149,0.05179,0.28961,3.999,0.294,0.06968,0.8058,0.01812,6.1217,0.207,0.418,0.004135,1.8855,1.0138,0.1822,0.0008627,0.00689,0.2467,0.0574,0.205,72.33,47.7,0.006936,0.00583,93.0,1.1189,0.10689,0.0698,0.01501,0.01331,3.065
2019-09-22,10028.87,211.2,20.3602,9.068,72.23,2.096,0.04892,0.27653,3.8122,0.2785,0.0683,0.7967,0.01681,5.9926,0.2007,0.4129,0.004035,1.8157,1.102,0.1749,0.0008202,0.00663,0.2361,0.0532,0.1915,73.0,46.13,0.006457,0.00563,90.64,1.0694,0.10297,0.06802,0.01513,0.01252,2.911
2019-09-23,9702.25,201.29,19.3228,8.617,66.54,1.96,0.04633,0.26786,3.6923,0.2789,0.0636,0.7429,0.01596,5.8206,0.1924,0.3979,0.003906,1.8048,1.0009,0.1696,0.0007796,0.00634,0.2088,0.0493,0.1868,68.49,44.09,0.006118,0.00567,86.78,1.0119,0.1015,0.06664,0.01571,0.01224,2.565
2019-09-24,8493.14,165.81,15.8249,7.231,54.57,1.558,0.03724,0.23282,2.7622,0.2538,0.05275,0.6101,0.01255,4.6197,0.1623,0.3286,0.003327,1.716,0.826,0.1281,0.000687,0.00495,0.1891,0.0374,0.156,58.63,35.92,0.004579,0.0045,71.79,0.7908,0.08266,0.05461,0.01207,0.01088,2.22
2019-09-25,8430.05,169.96,16.0321,7.454,57.43,1.642,0.03912,0.2457,2.8663,0.2605,0.05732,0.6185,0.01316,4.8148,0.1681,0.3372,0.003402,1.7443,0.8612,0.1308,0.0006766,0.005,0.2126,0.038,0.1607,59.59,37.91,0.004733,0.00451,72.69,0.8164,0.08377,0.05601,0.01217,0.01098,2.281
2019-09-26,8063.73,165.92,15.2212,7.147,55.19,1.6,0.03818,0.2422,2.7812,0.2672,0.05843,0.5854,0.01275,4.6891,0.159,0.3288,0.003309,1.6512,0.8318,0.1232,0.0006573,0.00481,0.2186,0.0336,0.1522,57.3,34.92,0.004675,0.00436,68.7,0.7965,0.08526,0.05237,0.01167,0.01059,2.214
2019-09-27,8177.91,173.79,15.6666,7.338,55.86,1.625,0.03911,0.24208,2.8297,0.2633,0.05888,0.5956,0.01361,4.6623,0.1648,0.3417,0.00339,1.659,0.8392,0.1307,0.0006608,0.00498,0.2134,0.0345,0.1672,57.48,37.47,0.004763,0.00442,71.27,0.818,0.085,0.0542,0.0132,0.01082,2.276
2019-09-28,8198.81,173.49,15.7346,7.305,55.37,1.656,0.0386,0.24163,2.8291,0.2624,0.05831,0.6039,0.01357,4.6691,0.1652,0.343,0.003434,1.6742,0.8455,0.1285,0.0006596,0.00515,0.2107,0.0345,0.1644,57.6,40.3,0.004747,0.00441,70.78,0.8104,0.08563,0.05702,0.01313,0.01121,2.271
2019-09-29,8043.82,169.24,15.1999,7.126,53.82,1.629,0.03715,0.24024,2.7779,0.2589,0.05791,0.5846,0.01327,4.5424,0.163,0.3379,0.003339,1.7002,0.8153,0.1244,0.000639,0.005,0.2012,0.0351,0.1586,55.82,37.74,0.004684,0.00432,68.86,0.7945,0.08195,0.05584,0.0123,0.01087,2.195
2019-09-30,8289.34,180.85,15.8349,7.599,55.99,1.709,0.03888,0.2566,2.9636,0.2654,0.06182,0.6148,0.01453,4.7096,0.1674,0.3671,0.003475,1.7677,0.8471,0.1318,0.0006742,0.0051,0.204,0.0342,0.1731,56.83,38.69,0.004776,0.00465,70.94,0.8188,0.0827,0.05714,0.01292,0.0109,2.653
2019-10-01,8292.44,175.66,15.8563,7.472,55.63,1.684,0.03824,0.24788,2.9357,0.2686,0.0586,0.6043,0.01394,4.6106,0.1648,0.3709,0.00342,1.8286,0.8267,0.1311,0.000732,0.0051,0.2116,0.0343,0.1643,55.5,38.18,0.004643,0.0045,69.98,0.8063,0.08111,0.05743,0.0126,0.01069,2.533
2019-10-02,8359.94,180.24,15.8742,7.617,56.23,1.711,0.03923,0.25247,3.0008,0.2817,0.05968,0.6173,0.01438,4.6781,0.1668,0.3698,0.003474,2.011,0.8321,0.1409,0.000738,0.00508,0.208,0.0347,0.1686,55.88,38.13,0.004692,0.00456,70.51,0.8257,0.08271,0.058,0.01375,0.01081,2.601
2019-10-03,8223.96,174.69,15.6377,7.342,56.44,1.683,0.03818,0.24674,2.927,0.2699,0.0585,0.6043,0.01428,4.5989,0.1646,0.3697,0.00342,1.9442,0.8509,0.1369,0.0007187,0.00526,0.2113,0.0347,0.1811,56.13,37.23,0.005122,0.00451,69.21,0.8156,0.08461,0.06,0.01337,0.01054,2.585
2019-10-04,8137.13,175.55,15.6133,7.346,56.3,1.692,0.0393,0.25243,3.0018,0.2695,0.05863,0.6121,0.01454,4.578,0.1689,0.3844,0.003437,1.9663,0.8859,0.1331,0.0007147,0.00531,0.2203,0.0349,0.1856,57.11,37.04,0.005369,0.00453,69.45,0.8345,0.0836,0.06501,0.01328,0.01055,2.568
2019-10-05,8126.19,176.25,15.6869,7.334,56.69,1.718,0.03967,0.25325,2.9875,0.2766,0.05895,0.6239,0.01508,4.6157,0.1708,0.3785,0.003416,1.9624,0.9162,0.1431,0.0007132,0.00535,0.221,0.0354,0.1967,56.41,36.85,0.005339,0.00448,69.77,0.8365,0.08564,0.06628,0.01336,0.01048,2.767
2019-10-06,7854.25,170.1,15.0688,7.14,54.41,1.694,0.03881,0.25552,2.9058,0.2675,0.05839,0.6046,0.0145,4.4874,0.1652,0.3491,0.003351,2.1669,0.8713,0.1446,0.0006904,0.00577,0.2114,0.0376,0.1859,54.71,35.57,0.005107,0.00435,69.31,0.8747,0.08412,0.06065,0.01321,0.01016,2.642
2019-10-07,8190.09,179.85,16.0255,7.445,57.46,1.788,0.04136,0.27592,3.1759,0.2816,0.06207,0.6381,0.01622,4.6622,0.172,0.3733,0.003477,2.3963,0.9151,0.1544,0.0007147,0.0058,0.2202,0.0398,0.1937,56.11,37.4,0.005261,0.00461,70.74,0.9027,0.087,0.06487,0.01353,0.01091,2.891
2019-10-08,8168.39,180.6,16.0213,7.498,56.94,1.799,0.0412,0.2774,3.1577,0.2752,0.06181,0.6368,0.01692,4.6171,0.1788,0.3727,0.003584,2.5765,0.9033,0.1571,0.0007031,0.00613,0.2581,0.0427,0.2107,55.46,36.48,0.005083,0.00497,70.68,0.9068,0.09075,0.0664,0.01375,0.01244,2.892
2019-10-09,8560.74,192.62,17.7177,7.75,59.12,1.86,0.04238,0.28082,3.2351,0.2789,0.06308,0.656,0.0169,5.0611,0.1762,0.3827,0.003814,2.8011,0.9296,0.1537,0.0008243,0.00612,0.2559,0.0417,0.2061,57.0,37.99,0.005136,0.00486,73.68,0.9165,0.08894,0.06476,0.01352,0.01444,2.903
2019-10-10,8558.03,191.14,17.5288,7.468,57.47,1.802,0.04161,0.27021,3.1053,0.276,0.06146,0.6455,0.01623,4.8269,0.1738,0.3697,0.003737,2.6279,0.9,0.1602,0.0008085,0.00581,0.2717,0.0439,0.1946,55.69,37.43,0.004951,0.00494,72.6,0.8909,0.08877,0.06347,0.01346,0.0161,2.889
2019-10-11,8258.5,180.72,16.5666,7.219,55.85,1.782,0.04006,0.26743,3.0594,0.2695,0.0597,0.6445,0.01582,4.6383,0.164,0.352,0.003635,2.7481,0.8455,0.1679,0.0007927,0.00596,0.2567,0.0443,0.1893,53.93,36.07,0.004822,0.00497,69.45,0.8337,0.08388,0.0616,0.01356,0.0158,2.809
2019-10-12,8300.09,179.68,17.17,7.24,55.7,1.772,0.0404,0.27226,3.0655,0.2688,0.06083,0.6322,0.01566,4.7046,0.165,0.3628,0.003679,2.5975,0.8464,0.1569,0.000801,0.00578,0.257,0.0455,0.1963,53.58,36.59,0.004992,0.00533,70.61,0.8296,0.08695,0.06346,0.01355,0.01555,2.822
2019-10-13,8275.01,180.99,18.256,7.296,56.46,1.791,0.04127,0.27726,3.1027,0.278,0.06136,0.6366,0.01606,4.7404,0.1657,0.3532,0.003584,2.486,0.841,0.1483,0.0008043,0.00571,0.2968,0.0428,0.2034,53.25,36.9,0.004905,0.00506,70.41,0.8257,0.0862,0.06359,0.0132,0.01494,2.865
2019-10-14,8348.2,186.72,18.4376,7.529,56.83,1.826,0.04173,0.29727,3.1634,0.2844,0.06613,0.6407,0.01667,4.7892,0.1661,0.3481,0.003632,2.5324,0.872,0.1475,0.0008041,0.00573,0.3323,0.0459,0.2148,53.06,37.04,0.004929,0.00519,71.15,0.8259,0.08613,0.06338,0.01318,0.01522,3.091
2019-10-15,8159.29,180.49,18.5643,7.367,54.58,1.741,0.03957,0.28859,2.9619,0.2796,0.0639,0.6355,0.01566,4.5352,0.1601,0.3354,0.003444,2.3974,0.8581,0.1389,0.0007975,0.00556,0.3151,0.0437,0.2222,52.1,36.82,0.004678,0.0049,71.38,0.798,0.0875,0.06086,0.0131,0.01437,2.938
2019-10-16,7991.74,174.47,17.7401,6.995,52.45,1.672,0.03839,0.28331,2.9241,0.2714,0.06171,0.6051,0.01518,4.4162,0.1557,0.3253,0.00332,2.3717,0.8185,0.1356,0.0007606,0.00516,0.3083,0.04,0.2184,54.79,35.79,0.004415,0.00459,68.04,0.772,0.0838,0.05795,0.01247,0.01386,2.842
