Date,ETHUSDT WAVESUSDT_cum_rets,NEOUSDT ATOMUSDT_cum_rets,LTCUSDT ONTUSDT_cum_rets,LTCUSDT HOTUSDT_cum_rets,LTCUSDT IOSTUSDT_cum_rets,LTCUSDT MITHUSDT_cum_rets,QTUMUSDT IOSTUSDT_cum_rets,EOSUSDT MITHUSDT_cum_rets,XLMUSDT ZILUSDT_cum_rets,XLMUSDT MATICUSDT_cum_rets,ONTUSDT ONGUSDT_cum_rets,ONTUSDT IOSTUSDT_cum_rets,ETCUSDT ICXUSDT_cum_rets,ETCUSDT NULSUSDT_cum_rets,ETCUSDT ONGUSDT_cum_rets,ETCUSDT ZILUSDT_cum_rets,ETCUSDT IOSTUSDT_cum_rets,ICXUSDT LINKUSDT_cum_rets,NULSUSDT ONGUSDT_cum_rets,ONGUSDT IOSTUSDT_cum_rets,HOTUSDT IOSTUSDT_cum_rets,ZRXUSDT MATICUSDT_cum_rets,FETUSDT IOSTUSDT_cum_rets,BATUSDT MATICUSDT_cum_rets
2019-07-15,1.1898283037326176,1.047095271775432,0.9756047864659462,1.3135079511487155,1.0754525377214594,0.9681737322336468,1.0713084444099576,0.7723744513948021,1.0,1.3048233672780813,1.0033491189668058,0.9656936757981359,0.9536005325569761,1.0243488048489966,1.1457448376405865,1.0669500105772132,0.8959853184542597,1.0,0.8637087116785607,1.032393952559265,1.0265554835431878,1.5497905457317531,0.9312183222401428,1.2799596267973445
2019-07-16,1.140386102467243,1.0235246883530977,0.9816094054936236,1.3135079511487155,1.0890132168334314,0.9681737322336468,1.085983591695706,0.7723744513948021,1.0,1.1802843564608838,0.95738617728866,0.9330061777337637,1.0019639277492434,0.9740424012185034,1.1457448376405865,1.1255084154608446,0.8731576835248711,1.0,0.8198257354677523,0.955934451144085,0.88699127054658,1.4601686696714224,0.8215543140431574,1.2044509242908386
2019-07-17,1.1840296134593293,1.022525951389552,0.9816094054936236,1.3135079511487155,1.049744918874381,0.9681737322336468,1.0903176446969338,0.7723744513948021,1.0,1.2532821344649518,0.9707402044205375,0.9347748583864622,1.0019639277492434,0.9609389576598517,1.1436875791016345,1.1233161948347639,0.8603018635498564,1.0,0.8442661527489272,0.973196200101921,0.9227050302325476,1.5170436334970168,0.8468553729409842,1.260237489333527
2019-07-18,1.187739722230774,1.0742919034922935,0.9797852043505476,1.2857398048104927,1.0256145847584128,0.9231646503379769,1.0814281391011098,0.7723744513948021,1.0,1.2749026876980971,0.9672175540339398,0.9306468865290852,1.0019639277492434,0.9775901923764494,1.1519817709543039,1.1247753406693888,0.8662797253962317,1.0,0.8579194574417488,1.0091369774539538,0.9842279670016424,1.535417147925918,0.8967731493270068,1.273263554842245
2019-07-19,1.1870702082169968,1.0907315514084235,1.0005501243348274,1.3071640337878334,1.051278608779157,0.9464681074256327,1.0720524763984385,0.7723744513948021,1.0,1.2526240721687374,0.9934526136055453,0.9305229265654638,1.0019639277492434,0.9888872819197727,1.1913361915111649,1.154457240292352,0.8855665418971362,1.0,0.8900495734307002,0.9990891751448665,0.9819150949451224,1.5226710535894625,0.8942072484265612,1.2483598916074345
2019-07-20,1.1870702082169968,1.0907315514084235,1.0005501243348274,1.3121486426786984,1.1421920994411865,0.959586028500128,1.1739995817339728,0.7723744513948021,1.0,1.2853735434551357,0.973146634478915,1.0301499601385709,1.0019639277492434,0.9847624659184788,1.1913361915111649,1.1538361611643329,0.9715171896833076,1.0,0.8900310293942201,1.1580791038966418,1.1796331720468536,1.5429393145047672,1.0696911887078335,1.2717287303331763
2019-07-21,1.1870702082169968,1.0907315514084235,0.9943067009719381,1.3176299870808588,1.1386221632510185,0.959586028500128,1.1636691285952543,0.7723744513948021,1.0,1.2598321752295099,0.9519180350674369,1.0301499601385709,1.0019639277492434,0.9769680441542721,1.1913361915111649,1.135155036257421,0.9748240912035042,1.0,0.8698073065766695,1.1661350803429853,1.181374986031357,1.5204349388227376,1.074282703960824,1.2507905375046222
2019-07-22,1.1870702082169968,1.0907315514084235,0.9888676911571807,1.3176299870808588,1.1444131141302862,0.959586028500128,1.1679429611204277,0.7913141694540852,1.0,1.2116131427220143,0.9840975420520142,1.0301499601385709,1.0019639277492434,0.9689116045213158,1.1913361915111649,1.1175918505165139,1.010353078770887,1.0,0.8900810377424414,1.1146824961443356,1.1238705347220033,1.4833083712408872,1.0267208356827768,1.209369115406638
2019-07-23,1.1870702082169968,1.0907315514084235,0.98672274017795,1.3176299870808588,1.1488280989409434,0.9479483533941623,1.1757843235448693,0.7913141694540852,1.0,1.1269469037338324,1.0090030002488604,1.0301499601385709,1.0255438299718331,0.968644124710116,1.1913361915111649,1.1204968530312749,1.0144131470419662,1.0,0.9157517334763852,1.0601939186557043,1.0566305551687194,1.417321417292424,0.9757839084383891,1.146028970899217
2019-07-24,1.18242438745076,1.0907315514084235,0.9699046963818037,1.3432650963176391,1.1542028366340236,0.9568346768664273,1.168257081882217,0.7577554043337449,1.0,1.1541862767953743,0.9631250047328539,1.0301499601385709,1.0286622108201253,0.9724766671984205,1.2066724972876113,1.123752351461906,0.9997047363742799,1.0,0.9157517334763852,1.09261624804591,1.0900954738489868,1.440239311461109,1.0078444239041535,1.1696802848742534
2019-07-25,1.1888262125323075,1.0907315514084235,0.9559223267612524,1.3432650963176391,1.1270115263950542,0.9134618938840295,1.1587076441989559,0.7998973192334125,1.0,1.173263079717453,0.9570902519678396,1.0301499601385709,1.0564820099016416,0.984669643704132,1.1954753963466977,1.1720522298086646,0.9673327950714808,1.0,0.9157517334763852,1.1273632082122833,1.13213572131282,1.4496347977675432,1.0285588276399007,1.1850311161936058
2019-07-26,1.1955932046051123,1.0907315514084235,0.9527776633193328,1.3432650963176391,1.1163566930645894,0.933998285409064,1.141510747880485,0.7998973192334125,1.0,1.212144632384918,0.9538221778695075,1.0301499601385709,1.0694527781813299,0.984669643704132,1.2043885580209253,1.1720522298086646,0.9618777366003836,1.0,0.9157517334763852,1.1540427433421787,1.1653465880466434,1.486040305046126,1.0615315609898008,1.195695322818188
2019-07-27,1.1955932046051123,1.0907315514084235,0.9688778738013344,1.3432650963176391,1.1002111545112865,0.9223473793776138,1.121376840158178,0.7998973192334125,1.0,1.158087822104583,0.9550260762057378,1.0301499601385709,1.081140184667591,0.984669643704132,1.2097070330783812,1.1720522298086646,0.9499677686163417,1.0,0.9157517334763852,1.151349603527121,1.1497034862539302,1.445547689002762,1.0574213752883095,1.1392911350469086
2019-07-28,1.1955932046051123,1.0907315514084235,0.9688778738013344,1.3432650963176391,1.0951542949476536,0.9420207196536583,1.104235255841948,0.7998973192334125,1.0,1.144383835273029,0.9569055723196556,1.0301499601385709,1.088542765611141,0.984669643704132,1.203217644717903,1.1720522298086646,0.9297442766067312,1.0,0.9157517334763852,1.1763456518012756,1.1791702913615605,1.4294915186243489,1.0859330636377118,1.1406626033416816
2019-07-29,1.1955932046051123,1.0907315514084235,0.9688778738013344,1.3432650963176391,1.0658415113121105,0.9420207196536583,1.058567359845336,0.7998973192334125,1.0,1.109411079219203,0.9805795614265439,0.9831466388915925,1.088542765611141,0.984669643704132,1.1824216878164184,1.1720522298086646,0.8921274690077373,1.0,0.9157517334763852,1.1763456518012756,1.2484052385075086,1.4032779448412487,1.147125404256993,1.1142498214703798
2019-07-30,1.1955932046051123,1.0907315514084235,0.9688778738013344,1.3432650963176391,1.0743162405086089,0.9420207196536583,1.0614180487441172,0.7998973192334125,1.0,1.12808758490436,0.9978316276801196,0.9834799871045454,1.088542765611141,0.984669643704132,1.1687543664957123,1.1720522298086646,0.8960960191014758,1.0,0.9157517334763852,1.1763456518012756,1.2424424322481866,1.419219729219153,1.147125404256993,1.137399900464177
2019-07-31,1.1955932046051123,1.0907315514084235,0.9688778738013344,1.3432650963176391,1.1105230574325256,0.9420207196536583,1.073111886012318,0.7998973192334125,1.0,1.107360769373185,0.9978316276801196,0.983421848642474,1.088542765611141,0.984669643704132,1.1763760541702646,1.1717764921281633,0.8962291039918786,1.0,0.9157517334763852,1.1763456518012756,1.259637890996161,1.401606298300591,1.147125404256993,1.1203339497532403
2019-08-01,1.1963212465867754,1.071112566747377,0.9624740657173311,1.3292671886044123,1.1105230574325256,0.9083680491908313,1.0759526940989788,0.7998973192334125,1.0,1.051754271236087,0.9978316276801196,0.9830070913980483,1.088542765611141,0.984669643704132,1.1883418607047793,1.1896366692499654,0.8974555426716715,1.0,0.9157517334763852,1.1778954734112264,1.2497289413701167,1.357428643978062,1.147125404256993,1.0827199132677103
2019-08-02,1.1941598581246393,1.0966310519368772,0.9789198108321181,1.345417232835704,1.1105230574325256,0.9462198859221116,1.0667568016434468,0.8267375132326604,1.0,1.0907475924494197,0.9978316276801196,0.9706194076156421,1.0919301283736886,1.007782077686633,1.181458081987018,1.1813458287396486,0.8869662601119561,1.0,0.9157517334763852,1.1669344797505956,1.2616926087643294,1.3949297959592633,1.147125404256993,1.115612270832553
2019-08-03,1.1919477953737416,1.0857553300254548,0.9875415899583069,1.3613507724043508,1.1105230574325256,0.9392635762272252,1.076998904694265,0.7981636368658438,1.0,1.0512959176524068,0.9978316276801196,0.9773484553127026,1.0737962896840725,1.007782077686633,1.14695864919825,1.1809275548184948,0.8932927214037365,1.0,0.9157517334763852,1.1816988923075495,1.2557710341849146,1.3618821488026969,1.147125404256993,1.0845708510216003
2019-08-04,1.1906447789306918,1.0838700479737304,0.9875415899583069,1.3613507724043508,1.1105230574325256,0.9392635762272252,1.076998904694265,0.7861047974556215,1.0,1.017826583152303,1.0124745268191504,0.9784142404744419,1.0537594644545005,0.9843772939345848,1.1813047294146317,1.1999552676527636,0.9173207253098652,1.0,0.9638074548494093,1.1848053053854628,1.2445206955825754,1.3364422815924988,1.147125404256993,1.0547126126282151
2019-08-05,1.1868974762583495,1.1046815229572906,0.9875415899583069,1.3613507724043508,1.1105230574325256,0.9392635762272252,1.0698024337080967,0.7465517476273141,1.0,1.12981832088466,1.032011323709325,0.9882619154763544,1.0528004594184521,1.006572528085468,1.1885778001717484,1.1999552676527636,0.9173207253098652,1.0,0.9553711929039055,1.1780907343980762,1.25118449058454,1.436402914299825,1.147125404256993,1.1551405288427319
2019-08-06,1.1863190504530599,1.1046815229572906,0.9875415899583069,1.3771355449440472,1.1105230574325256,0.9999905874138575,1.0488757222420053,0.8203738180023766,1.0,1.12981832088466,1.032011323709325,1.0192311949324597,1.0618989271848294,1.004935235254238,1.1885778001717484,1.1999552676527636,0.9173207253098652,1.0,0.9835826717126442,1.2241719988312603,1.1831478411113485,1.2265755113875776,1.147125404256993,1.1551405288427319
2019-08-07,1.1905762124058017,1.1046815229572906,0.9875415899583069,1.3989600634988344,1.1847224298858268,0.9999905874138575,1.1299640270298863,0.8203738180023766,1.0,1.0547599475251108,1.032011323709325,1.0192311949324597,1.0320530609807308,1.0022850267962764,1.1885778001717484,1.1999552676527636,0.985352587695007,1.0,0.9835826717126442,1.1170607323447084,1.3095717742760444,1.1560406471800277,1.147125404256993,1.08996649421493
2019-08-08,1.1905762124058017,1.1046815229572906,0.9801402705811357,1.3989600634988344,1.221915698439769,0.9999905874138575,1.160194024267476,0.8203738180023766,1.0,1.1876000170965137,1.032011323709325,1.058761245329313,1.022270680501791,1.0384059884113255,1.1885778001717484,1.1782811540157834,1.0327155078977843,1.0,0.9835826717126442,1.1689615138076521,1.3095717742760444,1.2715699836282277,1.2097571654058228,1.201630303564885
2019-08-09,1.182627022317286,1.1046815229572906,0.9942059571341666,1.3989600634988344,1.2731206417624032,0.9999905874138575,1.239528543684459,0.8203738180023766,1.0,1.3568786306527838,1.032011323709325,1.1592232451564781,0.9892955740318884,1.0129605041685878,1.1843285522441975,1.1708921614926568,1.0327155078977843,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.42959093898355,1.3620064935900076,1.3478981029384824
2019-08-10,1.1674220496007086,1.1046815229572906,0.9942059571341666,1.4278474883495706,1.2731206417624032,0.9999905874138575,1.2513946161929677,0.8203738180023766,1.0,1.1864389389272856,1.032011323709325,1.1694739329145047,1.026639844114223,1.0376159611508866,1.202525440658751,1.2148099898273423,1.058880235846025,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.2747835992915193,1.3620064935900076,1.1936235159894082
2019-08-11,1.1825101682162287,1.0950163552799879,1.0137626874915522,1.444192964266259,1.2731206417624032,0.9999905874138575,1.264907350982591,0.8203738180023766,1.0,1.1294122968255131,1.042189831920275,1.2019549028957137,1.0206719666882897,1.0403056110220141,1.201874303077885,1.2425965953819962,1.0723961601573742,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.2195202430648635,1.3620064935900076,1.1416069535994993
2019-08-12,1.174743159624909,1.1090157671054037,1.0137626874915522,1.4187530088313793,1.2731206417624032,0.9999905874138575,1.248300760610575,0.8203738180023766,1.0,1.078383959403502,1.0433222578735724,1.1816940312478599,1.0217764180206168,1.0449817707091567,1.2008935932647324,1.2425965953819962,1.0524352813456597,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.1702315097167297,1.3620064935900076,1.094097003587259
2019-08-13,1.1792457162633005,1.112505290111875,1.0137626874915522,1.4108063188158313,1.2731206417624032,0.9915036321181777,1.2473808453652249,0.806740505470737,1.0,1.0823446544901876,1.0394214519241123,1.1794507324683432,1.014077403703267,1.021446818848566,1.1820375213869478,1.2425965953819962,1.0338304372303417,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.1700303345187704,1.3620064935900076,1.0936541254393843
2019-08-14,1.1549734047836415,1.1296621877998743,1.0137626874915522,1.4191529262919236,1.2731206417624032,1.0103683929803629,1.2639420154913275,0.8311930347821261,1.0,1.207114893162604,1.0041097124168754,1.1756126974425924,1.0144406906660812,1.0058080518168022,1.1573462730108344,1.2425965953819962,1.0361677505728129,1.0,0.9835826717126442,1.3047970596983358,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.1907532719902685
2019-08-15,1.1559935397400254,1.1296621877998743,1.0137626874915522,1.415096979490543,1.276752207390638,0.9629063528291998,1.2593676849041473,0.7663195852621103,1.0,1.220828054037148,1.0097118609334241,1.1821404774127233,1.0509526495922292,1.0359137938363319,1.1559748989618004,1.2425965953819962,1.0330900062140325,1.0,0.9637520851377455,1.3071463794463576,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.2176787315396758
2019-08-16,1.1536632208564637,1.1334967570022996,1.0137626874915522,1.4179602284343185,1.2600064117085137,0.9811279605662763,1.2593676849041473,0.7860519572463417,1.0,1.3054072655537177,1.0035005988412053,1.2059245510708814,1.060288783264915,1.079096250417182,1.155931665842145,1.2425965953819962,1.0539598386326823,1.0,0.925156723592431,1.3289493687847658,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-17,1.1570188742040237,1.1473973784684304,1.0137626874915522,1.4179602284343185,1.2432853885766042,0.9615518103271636,1.275715191719941,0.7713424559798973,1.0,1.3054072655537177,1.008156713769784,1.2059245510708814,1.0333662960187493,1.0150235926696587,1.1749353340534765,1.2425965953819962,1.0696535926061432,1.0,0.9003804298706066,1.3416017784031267,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-18,1.1567386439378247,1.1512625352606431,1.0233136876421551,1.4179602284343185,1.2645850290271303,0.9585006484763732,1.28492952445318,0.7536939844653362,1.0,1.3054072655537177,1.0099296001772615,1.2059245510708814,1.0337049510455028,1.0433232573708866,1.1790205412384709,1.2425965953819962,1.0696535926061432,1.0,0.9268932470215032,1.3471515967884524,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-19,1.1764035061366043,1.125159528500371,1.008794356504512,1.429880022682329,1.265367374307524,0.9685924834050308,1.28492952445318,0.7567371682520938,1.0,1.3054072655537177,1.0216492471533778,1.2059245510708814,1.0393110450324305,1.0327817393070546,1.208678381207663,1.2425965953819962,1.0696535926061432,1.0,0.9532563978900991,1.354274963795423,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-20,1.183150117638101,1.1347955099861071,1.0162091739583847,1.429880022682329,1.265367374307524,0.9685924834050308,1.2897762319558594,0.7638786053888145,1.0,1.3054072655537177,1.0157454306185014,1.2059245510708814,1.073054407256726,1.09725175612063,1.2617323744724498,1.2425965953819962,1.0696535926061432,1.0,0.9469716889347227,1.3517524335584514,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-21,1.1969392768083786,1.1223572336718528,1.0295397373393147,1.447288665349314,1.265367374307524,0.9685924834050308,1.2786005531890547,0.7499397208490827,1.0,1.3054072655537177,1.0042193522263803,1.2059245510708814,1.073054407256726,1.09725175612063,1.2617323744724498,1.2425965953819962,1.0696535926061432,1.0,0.9113307013094957,1.3175009583772146,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-22,1.1969392768083786,1.1177891920421468,1.0400519363867653,1.447288665349314,1.2725042351438929,0.9685924834050308,1.2820684648130245,0.7292765561303196,1.0,1.3054072655537177,1.0118464268320977,1.2059245510708814,1.084762437177018,1.09725175612063,1.1997300538917361,1.1924042645597217,1.0046122370999615,1.0,0.920227605162673,1.3315528968575214,1.3095717742760444,1.2751885775699958,1.3620064935900076,1.289310942739236
2019-08-23,1.199454836527853,1.1168744167311033,1.0304577318739887,1.447288665349314,1.2619094046109578,0.9543674574320056,1.2774275646805258,0.6968942297664731,1.0,1.3054072655537177,1.0267186190689161,1.2059245510708814,1.1311997431307095,1.1078170510267307,1.2272571567049524,1.213066615246062,1.0184010590104302,1.0,0.9399381377304367,1.3362668723027256,1.3095717742760444,1.3591510157032152,1.3620064935900076,1.289310942739236
2019-08-24,1.1942961901927174,1.1057973614485428,1.083159008039604,1.447288665349314,1.2627830724822449,0.8474900102388196,1.2728153291447597,0.5789236929970835,1.0,1.3054072655537177,1.0348296090625757,1.2059245510708814,1.1076189050655543,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0347967455933622,1.0,0.9215019402031567,1.3101347456260282,1.3095717742760444,1.3884041049070404,1.3620064935900076,1.289310942739236
2019-08-25,1.2041440459674368,1.117745774510553,1.0947100821189966,1.4610756859744267,1.2569507395692852,0.927421343128911,1.26023292377624,0.6530480293772075,1.0,1.3054072655537177,1.0348296090625757,1.1999827665597091,1.1650583228031897,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0085422844038092,1.0,0.9663979548403013,1.2873091672060355,1.3095717742760444,1.3884041049070404,1.3620064935900076,1.289310942739236
2019-08-26,1.207932086228013,1.1133488929879578,1.1085863937703218,1.451631240405171,1.2470966064658737,0.9610568402183284,1.2609591935203714,0.6779586227571669,1.0,1.3054072655537177,1.0442816580950725,1.2025747883839393,1.1650583228031897,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0005110048639945,1.0,0.958534412227417,1.2917507606869423,1.3095717742760444,1.4014708989361004,1.3620064935900076,1.289310942739236
2019-08-27,1.207932086228013,1.1199638181067988,1.1181136201771456,1.4519485278160955,1.243680591382612,0.9610568402183284,1.2621543036698775,0.6812888011538637,1.0,1.3054072655537177,1.0610060250754667,1.2009420227264573,1.1650583228031897,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0110076372479144,1.0,0.9148765331654429,1.2864977015970454,1.3095717742760444,1.4204975151578854,1.3620064935900076,1.289310942739236
2019-08-28,1.2143435158118592,1.1199638181067988,1.1181136201771456,1.443293938710751,1.2575127413371738,0.9610568402183284,1.2700926745107992,0.7450244642117789,1.0,1.3054072655537177,1.0759081178474588,1.1839167021800923,1.1650583228031897,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0483898592737495,1.0,0.8962516772251552,1.2480536594790355,1.3095717742760444,1.3509383983063743,1.3620064935900076,1.289310942739236
2019-08-29,1.203827717948663,1.1112867595202582,1.1181136201771456,1.434813220753886,1.2575127413371738,0.9701433006876832,1.2490164768940193,0.7450244642117789,1.0,1.2115498114772978,1.0759081178474588,1.1420745785871176,1.1650583228031897,1.2225384691026315,1.2882285416734631,1.3065047465375141,1.0483898592737495,1.0,0.9044416902890036,1.1907130855089596,1.2393327883262018,1.2665328299618,1.298074806480227,1.2141229773349238
2019-08-30,1.203578020868463,1.1168770483714001,1.1181136201771456,1.427783389269536,1.2575127413371738,0.9738850922570054,1.2517916290133966,0.7450244642117789,1.0,1.2592300004586736,1.0759081178474588,1.1452461142651071,1.1854135524254086,1.2225384691026315,1.2994169815047487,1.3065047465375141,1.0483898592737495,1.0095954116160775,0.9206593091458732,1.1953913185873903,1.248041842081423,1.3009779031571351,1.3046497680998954,1.2499559714809936
2019-08-31,1.1889599449558794,1.0871979983668103,1.1181136201771456,1.4376063154232412,1.2575127413371738,0.9674409206343982,1.2459996875589685,0.7450244642117789,1.0,1.216203207835704,1.0759081178474588,1.141080192271288,1.1982849554612411,1.2225384691026315,1.290992452225207,1.3065047465375141,1.0483898592737495,1.0061241000375676,0.9176672829189173,1.1821324720757285,1.2315364027431204,1.2638750783906072,1.2904675626591218,1.2124020461255638
2019-09-01,1.1941889517967823,1.1209774433713529,1.1181136201771456,1.452598224047459,1.2321160774514084,0.9392382517507997,1.2285731733147383,0.7450244642117789,1.0,1.246354502178626,1.0759081178474588,1.118874575440258,1.1842565730500747,1.2225384691026315,1.2577687840616438,1.3065047465375141,1.0483898592737495,0.9986016573685618,0.9585723269473521,1.1497642291280443,1.2020994651188364,1.292999584426398,1.264912893249195,1.2357069611891185
2019-09-02,1.1900056753276838,1.1054893341319318,1.1226658168989374,1.447825019587997,1.2399110603459749,0.9249634540644215,1.2359116920420408,0.7450244642117789,1.0,1.354119361268157,1.091824698913384,1.129520652606033,1.2089110162116647,1.2225384691026315,1.2901942451675268,1.3065047465375141,1.0483898592737495,1.0260317077752523,0.9585723269473521,1.1752083179303896,1.2300144402657314,1.3816860588601785,1.2904979496828795,1.3322478482204059
2019-09-03,1.1896199097358353,1.112506967035937,1.0963696718264122,1.4286145638074599,1.2313961712691643,0.9581424632213367,1.2416616449664182,0.7450244642117789,1.0,1.354119361268157,1.0792919974868527,1.144250381048421,1.2089110162116647,1.2225384691026315,1.2895159407367869,1.3065047465375141,1.0483898592737495,1.0380739692508991,0.9585723269473521,1.1828663587766557,1.2400639187008362,1.3816860588601785,1.2997354690980751,1.3322478482204059
2019-09-04,1.1911370664602905,1.1029229456013643,1.1056292314492138,1.451262982362426,1.2446127129416245,0.9581424632213367,1.2497205597083532,0.7450244642117789,1.0,1.354119361268157,1.1029378353449935,1.143844767445318,1.2089110162116647,1.2225384691026315,1.3043602679988227,1.3065047465375141,1.0483898592737495,1.0062844195393512,0.9585723269473521,1.1839663331375094,1.2325628188109667,1.3897690478511942,1.2931918727644929,1.3322478482204059
2019-09-05,1.1896377165827952,1.0908731713584618,1.1192316992866096,1.451262982362426,1.2575167165695973,0.9581424632213367,1.2497205597083532,0.7450244642117789,1.0,1.354119361268157,1.1004047043139809,1.1424897899455688,1.2089110162116647,1.2225384691026315,1.3043602679988227,1.3065047465375141,1.0483898592737495,1.016906400042588,0.9585723269473521,1.18183517491219,1.2304621844304797,1.340209411511336,1.2874146124875248,1.3322478482204059
2019-09-06,1.1752002280799871,1.1383341985239572,1.1192316992866096,1.469464734265065,1.2575167165695973,0.9581424632213367,1.2666350254940524,0.7450244642117789,1.0,1.4403745881021917,1.0885351636843126,1.1180926592889926,1.2264707108145347,1.2138568301462833,1.3043602679988227,1.3065047465375141,1.0622637966417103,0.9857443126280376,0.9585723269473521,1.14037361392345,1.1812665682834576,1.4197545430806255,1.2446310924824129,1.4076396714241461
2019-09-07,1.162394525878934,1.1229960019450542,1.1192316992866096,1.490685327859927,1.2575167165695973,0.9581424632213367,1.2682993673694298,0.7450244642117789,1.0,1.428923568783818,1.0858824464327483,1.1221308093902063,1.2636603879024926,1.2443109886345312,1.3043602679988227,1.3065047465375141,1.0813236240965365,0.9997726614559952,0.9585723269473521,1.1539081445573114,1.2010986069940466,1.4127393699926305,1.2611657933834775,1.4012597898222807
2019-09-08,1.1546454994049777,1.0121707547364514,1.1192316992866096,1.490685327859927,1.2458426867736063,0.9581424632213367,1.2921387510023425,0.7319988372939696,1.0,1.424091769924298,1.1046997182688505,1.0948939990021131,1.2636603879024926,1.2443109886345312,1.2973491077063555,1.2958496545567795,1.0793141151613381,1.0303482080988844,0.9585723269473521,1.1455924148901468,1.191999125704787,1.4059981465228506,1.2499749815603534,1.3976785713639486
